End use,CDIV,TRE,FRCC,MISW,MISC,MISE,MISS,ISNE,NYCW,NYUP,PJME,PJMW,PJMC,PJMD,SRCA,SRSE,SRCE,SPPS,SPPC,SPPN,SRSG,CANO,CASO,NWPP,RMRG,BASN,AK_HI
cooling,5,0,0.4301096767978855,0,0,0,0,0,0,0,0.055819693797590386,0.04458026035225689,0,0.09360112520536648,0.20515361476915542,0.16887513016789352,0.0018604989098517273,0,0,0,0,0,0,0,0,0,0
cooling,6,0,0,0,0,0,0.09230086817802383,0,0,0,0,0.015793558670151454,0,0,0,0.31930896605193254,0.572596607099892,0,0,0,0,0,0,0,0,0,0
cooling,7,0.6144946791144503,0,0,0,0,0.19389186417950424,0,0,0,0,0,0,0,0,0,0,0.1736737580726454,0,0,0.017939698633399833,0,0,0,0,0,0
cooling,8,0,0,6.672048366204048e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01048616245037529,0,0.0004060351595818476,0.615038666478368,0,0,0.012793360438015256,0.09493959503577719,0.26626945995422036,0
cooling,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011171181079565145,0.2843328169042966,0.5745378375281238,0.1299581644880144,0,0,0
water heating,1,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
water heating,2,0,0,0,0,0,0,0,0.183331330906499,0.19401032488886083,0.5392466466086571,0.083411697595983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
water heating,3,0,0,0.1730132243620071,0.1971065137951829,0.16520644099594375,0,0,0,0,0,0.33813773932772007,0.12653608151914614,0,0,0,0,0,0,0,0,0,0,0,0,0,0
water heating,4,0,0,0.34961442382567137,0.18373994971302235,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2243767096898959,0.23679552794758396,0,0,0,0,0.00547338882382647,0,0
water heating,5,0,0.2819139203557113,0,0,0,0,0,0,0,0.08300155260047205,0.08870737287914336,0,0.12962194381035536,0.2574626057216582,0.15560733162722257,0.0036852730054371236,0,0,0,0,0,0,0,0,0,0
water heating,6,0,0,0,0,0,0.05546367422641844,0,0,0,0,0.02650232238939047,0,0,0,0.24137851402930932,0.6766554893548817,0,0,0,0,0,0,0,0,0,0
water heating,7,0.5801513552406871,0,0,0,0,0.21284917903081138,0,0,0,0,0,0,0,0,0,0,0.19657319157906017,0,0,0.01042627414944143,0,0,0,0,0,0
water heating,8,0,0,0.0005140963688242271,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011977513695678104,0,0.0027581808771165333,0.3822809324685687,0,0,0.10231896236905845,0.22886976858866165,0.2712805456320923,0
water heating,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015407031122676267,0.20163931718160796,0.21488865086582637,0.581931328840298,0,0,0
cooking,1,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cooking,2,0,0,0,0,0,0,0,0.23220420694613006,0.19532754001610986,0.4870333546089211,0.08543489842883892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cooking,3,0,0,0.14538167259414123,0.18018625587824438,0.18069171970380116,0,0,0,0,0,0.35245002103885925,0.14129033078495387,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cooking,4,0,0,0.3443474439263449,0.1783930137593329,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26742201367430357,0.20534234213970565,0,0,0,0,0.004495186500313048,0,0
cooking,5,0,0.3345153306444857,0,0,0,0,0,0,0,0.07522652634695695,0.07257789375807137,0,0.12393771571326341,0.23480315805134241,0.15615475562898387,0.0027846198568962934,0,0,0,0,0,0,0,0,0,0
cooking,6,0,0,0,0,0,0.073806989042702,0,0,0,0,0.021690219240963874,0,0,0,0.2664842313153955,0.6380185604009386,0,0,0,0,0,0,0,0,0,0
cooking,7,0.598957196647421,0,0,0,0,0.20059109897067184,0,0,0,0,0,0,0,0,0,0,0.1863385116878562,0,0,0.014113192694050883,0,0,0,0,0,0
cooking,8,0,0,0.00038735668439777093,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009145410208289986,0,0.001416389336434379,0.36455870480157054,0,0,0.062427341506899166,0.2759518497227054,0.2861129477397028,0
cooking,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025138696900724763,0.2810967424771744,0.3775237121522789,0.3388656756804742,0,0,0
drying,1,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drying,2,0,0,0,0,0,0,0,0.19182634758806938,0.21137123772058153,0.5020953678314154,0.09470704685993354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drying,3,0,0,0.15059496466252964,0.1812312190862288,0.16193032163523982,0,0,0,0,0,0.3793926821939341,0.12685081242206758,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drying,4,0,0,0.33193112940330727,0.17154917362028715,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2788815930281283,0.2123117508848486,0,0,0,0,0.00532635306342869,0,0
drying,5,0,0.30349017026468716,0,0,0,0,0,0,0,0.08162767699018855,0.07645646191450502,0,0.1278151531268119,0.2357253705903114,0.17204920819464842,0.0028359589188474564,0,0,0,0,0,0,0,0,0,0
drying,6,0,0,0,0,0,0.07282590783093229,0,0,0,0,0.02319911910987493,0,0,0,0.2624818634978673,0.6414931095613254,0,0,0,0,0,0,0,0,0,0
drying,7,0.5837254475360092,0,0,0,0,0.19720181723180513,0,0,0,0,0,0,0,0,0,0,0.2016276492248261,0,0,0.01744508600735962,0,0,0,0,0,0
drying,8,0,0,0.0003993693485767443,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010849749559823239,0,0.0016195588988904795,0.3656604784987474,0,0,0.06558203817674522,0.27592550494739837,0.27996330056981844,0
drying,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002095889432327201,0.2816273294045589,0.3501471000652611,0.36612968109785266,0,0,0
clothes washing,1,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clothes washing,2,0,0,0,0,0,0,0,0.19623440663492459,0.20388971524186242,0.5113979696211812,0.08847790850203183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clothes washing,3,0,0,0.13599876046683132,0.17798548472193823,0.19569914609766306,0,0,0,0,0,0.32614231767161017,0.16417429104195716,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clothes washing,4,0,0,0.37338717967642115,0.166522462847473,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261153006732001,0.19421453838084043,0,0,0,0,0.004722812363264467,0,0
clothes washing,5,0,0.2970249196968432,0,0,0,0,0,0,0,0.08428117891446463,0.07776720088313867,0,0.1297701551351349,0.2344558091601187,0.17394185050396202,0.002758885706337941,0,0,0,0,0,0,0,0,0,0
clothes washing,6,0,0,0,0,0,0.07453939557852181,0,0,0,0,0.023367922727671343,0,0,0,0.2617278091508489,0.6403648725429579,0,0,0,0,0,0,0,0,0,0
clothes washing,7,0.5852825639302145,0,0,0,0,0.19545748904898666,0,0,0,0,0,0,0,0,0,0,0.20075994569764202,0,0,0.01850000132315687,0,0,0,0,0,0
clothes washing,8,0,0,0.0004077667245932595,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01044959246133286,0,0.00145348616223399,0.36671972803388625,0,0,0.06054864541475288,0.25591238944915,0.3045083917540507,0
clothes washing,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026725761023432488,0.31808547679791893,0.41291432111724186,0.26632762598249593,0,0,0
dishwasher,1,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dishwasher,2,0,0,0,0,0,0,0,0.22434432802836593,0.19303607286443836,0.5023971133953072,0.08022248571188842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dishwasher,3,0,0,0.1378823850454184,0.17266125527798779,0.19154876992140055,0,0,0,0,0,0.31757077556367097,0.18033681419152237,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dishwasher,4,0,0,0.38206898688888513,0.16706616321649875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2534755224660737,0.19336976585839857,0,0,0,0,0.00401956157014388,0,0
dishwasher,5,0,0.2992810103693915,0,0,0,0,0,0,0,0.08730962683829926,0.07320291172314539,0,0.13545381117847574,0.2279398756789035,0.17425669234122787,0.0025560718705566403,0,0,0,0,0,0,0,0,0,0
dishwasher,6,0,0,0,0,0,0.0719996695233828,0,0,0,0,0.02307781771036902,0,0,0,0.26020877224759054,0.6447137405186577,0,0,0,0,0,0,0,0,0,0
dishwasher,7,0.6074546237073434,0,0,0,0,0.1889930200308563,0,0,0,0,0,0,0,0,0,0,0.18551210146775007,0,0,0.018040254794050296,0,0,0,0,0,0
dishwasher,8,0,0,0.000329074550343587,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008188946077602309,0,0.0013555798277209712,0.3549836926692847,0,0,0.05748511390034907,0.263148615122626,0.31450897785207343,0
dishwasher,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025800829456855204,0.3176917321789091,0.4141390315896083,0.2655891532857971,0,0,0
lighting,1,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lighting,2,0,0,0,0,0,0,0,0.24834726224619988,0.18724479435245345,0.4867492226811361,0.07765872072021053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lighting,3,0,0,0.13693714662111625,0.17370168299017918,0.1910981741424232,0,0,0,0,0,0.31754782132316695,0.18071517492311434,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lighting,4,0,0,0.38027429704482213,0.16475838667668838,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2534505268022093,0.1972008589955076,0,0,0,0,0.004315930480772686,0,0
lighting,5,0,0.3007726401091541,0,0,0,0,0,0,0,0.08584349513862088,0.07625674230443953,0,0.1328755111123766,0.22982671990243525,0.17173583043190496,0.0026890610010686542,0,0,0,0,0,0,0,0,0,0
lighting,6,0,0,0,0,0,0.07446403457995958,0,0,0,0,0.023050689914642715,0,0,0,0.25960731699380896,0.6428779585115887,0,0,0,0,0,0,0,0,0,0
lighting,7,0.5979996709123893,0,0,0,0,0.19399456709011215,0,0,0,0,0,0,0,0,0,0,0.18887888757054402,0,0,0.019126874426954536,0,0,0,0,0,0
lighting,8,0,0,0.0004584736005845925,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010030291262828357,0,0.0011882261019558456,0.38526952968492495,0,0,0.054377136883180396,0.24928680357230815,0.2993895388942177,0
lighting,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025462317398317813,0.31703540813335085,0.42604386250122783,0.25437449762558945,0,0,0
refrigeration,1,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
refrigeration,2,0,0,0,0,0,0,0,0.23244057069531196,0.19833421046736494,0.48616683119417436,0.08305838764314873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
refrigeration,3,0,0,0.14948474867071795,0.17708714333224626,0.1953629993535702,0,0,0,0,0,0.31194139234274815,0.16612371630071748,0,0,0,0,0,0,0,0,0,0,0,0,0,0
refrigeration,4,0,0,0.36161659667599577,0.17420510998470146,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25721109307455,0.20278721764031468,0,0,0,0,0.0041799826244381414,0,0
refrigeration,5,0,0.2955261669469785,0,0,0,0,0,0,0,0.0831412332153444,0.08019405871126953,0,0.1300795860774684,0.23298071508115142,0.17477672289298285,0.003301517074804933,0,0,0,0,0,0,0,0,0,0
refrigeration,6,0,0,0,0,0,0.0794860746969584,0,0,0,0,0.022385374102716283,0,0,0,0.28201126009016864,0.6161172911101567,0,0,0,0,0,0,0,0,0,0
refrigeration,7,0.5620931647881479,0,0,0,0,0.20973734816396214,0,0,0,0,0,0,0,0,0,0,0.21027762596914654,0,0,0.017891861078743364,0,0,0,0,0,0
refrigeration,8,0,0,0.0006184558955694168,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01101273714656804,0,0.0017637263887686626,0.35887325304065953,0,0,0.06924993558024121,0.25250049905245014,0.30598139289574294,0
refrigeration,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030471895776738615,0.30599274878298677,0.4141270697361194,0.27683299190322014,0,0,0
ceiling fan,1,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ceiling fan,2,0,0,0,0,0,0,0,0.26062799951700477,0.1797958660067819,0.4805293025278383,0.07904683194837508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ceiling fan,3,0,0,0.1072557531004282,0.18011630604164688,0.19222158618847196,0,0,0,0,0,0.3336447516942496,0.18676160297520336,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ceiling fan,4,0,0,0.3634519760937498,0.17814470481493289,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2694286881731203,0.1866734655501843,0,0,0,0,0.002301165368012624,0,0
ceiling fan,5,0,0.45472125176633293,0,0,0,0,0,0,0,0.06098288013409028,0.053027293152199916,0,0.0954324507197293,0.1803849674382038,0.1533550064896414,0.0020961502998022427,0,0,0,0,0,0,0,0,0,0
ceiling fan,6,0,0,0,0,0,0.07879016886579367,0,0,0,0,0.0205162600798699,0,0,0,0.30596733341390087,0.5947262376404355,0,0,0,0,0,0,0,0,0,0
ceiling fan,7,0.6327971983919876,0,0,0,0,0.2046989218155852,0,0,0,0,0,0,0,0,0,0,0.144364254048327,0,0,0.018139625744100333,0,0,0,0,0,0
ceiling fan,8,0,0,0.00017470682011749033,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011222713646252313,0,0.0007861806905287065,0.5063584955668929,0,0,0.02313435661464059,0.18585396363741485,0.2724695830241531,0
ceiling fan,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004736208483818426,0.27274105733221693,0.5896262137742285,0.132896520409736,0,0,0
misc,1,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
misc,2,0,0,0,0,0,0,0,0.24352946334555267,0.19457344197345589,0.48142801415583697,0.08046908052515432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
misc,3,0,0,0.13559693553218516,0.17514248574474622,0.19406052391078604,0,0,0,0,0,0.3184213106442169,0.1767787441680656,0,0,0,0,0,0,0,0,0,0,0,0,0,0
misc,4,0,0,0.3743383211580062,0.16960084907861323,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2560489806674243,0.19553348902991188,0,0,0,0,0.004478360066044403,0,0
misc,5,0,0.29819839120648317,0,0,0,0,0,0,0,0.08357975088324862,0.07743942797551469,0,0.12871150294208533,0.23445918001054464,0.17483379855302195,0.0027779484291016103,0,0,0,0,0,0,0,0,0,0
misc,6,0,0,0,0,0,0.07544694965195874,0,0,0,0,0.024004932859207122,0,0,0,0.2616748406309924,0.6388732768578418,0,0,0,0,0,0,0,0,0,0
misc,7,0.5801597937100074,0,0,0,0,0.20038162387381528,0,0,0,0,0,0,0,0,0,0,0.2002016677709268,0,0,0.0192569146452505,0,0,0,0,0,0
misc,8,0,0,0.00037809852894927224,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010657665766632131,0,0.0016593337081962122,0.37421348242030156,0,0,0.05883243515287691,0.25637227775573257,0.2978867066673113,0
misc,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025540334567442555,0.3145985359497264,0.4259261554937894,0.25692127509974,0,0,0
pool heaters,1,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pool heaters,2,0,0,0,0,0,0,0,0.1110675439036182,0.2155416625569765,0.5937882504361661,0.07960254310323919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pool heaters,3,0,0,0.1109361346187096,0.26126586405936114,0.13952220513994743,0,0,0,0,0,0.34560141808841555,0.1426743780935662,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pool heaters,4,0,0,0.2889746772191686,0.24007317977401313,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28570737761730525,0.18524476538951307,0,0,0,0,0.0,0,0
pool heaters,5,0,0.5834542277746665,0,0,0,0,0,0,0,0.045086107976688106,0.043877229806885534,0,0.05117004621281104,0.14186273757745027,0.1327360353009119,0.001813615350586593,0,0,0,0,0,0,0,0,0,0
pool heaters,6,0,0,0,0,0,0.06293809828536084,0,0,0,0,0.012824836358312375,0,0,0,0.30207457685113753,0.6221624885051894,0,0,0,0,0,0,0,0,0,0
pool heaters,7,0.6641186935339465,0,0,0,0,0.1856316058742137,0,0,0,0,0,0,0,0,0,0,0.1401134262758276,0,0,0.010136274316012233,0,0,0,0,0,0
pool heaters,8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009937239638150913,0,0.002536059528034727,0.814140752835507,0,0,0.012676358979992045,0.026204781445934668,0.13450480757238056,0
pool heaters,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034021720359560096,0.3647547322128925,0.4523154951927111,0.1795276005584403,0,0,0
pool pumps,1,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pool pumps,2,0,0,0,0,0,0,0,0.13794983945984324,0.21964493425974355,0.5576078831186165,0.08479734316179663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pool pumps,3,0,0,0.11932910813146275,0.2023941635723354,0.19169933082828905,0,0,0,0,0,0.31095822280422386,0.17561917466368898,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pool pumps,4,0,0,0.306486759672997,0.237349597980133,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33030909285158677,0.12585454949528307,0,0,0,0,0.0,0,0
pool pumps,5,0,0.4999828496783838,0,0,0,0,0,0,0,0.05867293596429039,0.05599278289058508,0,0.07084216409989627,0.14047326385791795,0.1723928585572177,0.001643144951708774,0,0,0,0,0,0,0,0,0,0
pool pumps,6,0,0,0,0,0,0.06559461651394007,0,0,0,0,0.021899645715867732,0,0,0,0.27101639858645815,0.6414893391837341,0,0,0,0,0,0,0,0,0,0
pool pumps,7,0.639184457198447,0,0,0,0,0.17782906701221965,0,0,0,0,0,0,0,0,0,0,0.16761222336808507,0,0,0.015374252421248413,0,0,0,0,0,0
pool pumps,8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011614291375901642,0,0.0003690980113155082,0.7307816738811587,0,0,0.011460618943592016,0.039227784733558306,0.20654653305447387,0
pool pumps,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003138315449027284,0.3934776505881382,0.47063633353478057,0.1327477004280539,0,0,0
portable electric spas,1,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
portable electric spas,2,0,0,0,0,0,0,0,0.25690423383981126,0.2376528376039373,0.40421692000532755,0.1012260085509239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
portable electric spas,3,0,0,0.12431239426303584,0.1851392436467706,0.2455069536596928,0,0,0,0,0,0.29914338557331976,0.1458980228571809,0,0,0,0,0,0,0,0,0,0,0,0,0,0
portable electric spas,4,0,0,0.39807682789228566,0.14165701188912527,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1943765656550843,0.26219045515248895,0,0,0,0,0.0036991394110157953,0,0
portable electric spas,5,0,0.4288542143382585,0,0,0,0,0,0,0,0.07853695088267744,0.06194574436511088,0,0.10059330633334784,0.16081938447105992,0.16725952935910937,0.0019908702504359247,0,0,0,0,0,0,0,0,0,0
portable electric spas,6,0,0,0,0,0,0.05499985906933748,0,0,0,0,0.029503800157869575,0,0,0,0.23887747297569445,0.6766188677970985,0,0,0,0,0,0,0,0,0,0
portable electric spas,7,0.6164113681784127,0,0,0,0,0.1500684927549794,0,0,0,0,0,0,0,0,0,0,0.2156634553552116,0,0,0.017856683711396284,0,0,0,0,0,0
portable electric spas,8,0,0,0.00030795285292950476,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00837123093697769,0,0.002469522303377216,0.38091663759534045,0,0,0.0807550311748185,0.22194931665012843,0.30523030848642807,0
portable electric spas,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025852371210016685,0.3048363487156826,0.3929037772235579,0.299674636939758,0,0,0
fans and pumps,1,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fans and pumps,2,0,0,0,0,0,0,0,0.19184781675130885,0.20399376685551185,0.5144244981589801,0.08973391823419928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fans and pumps,3,0,0,0.12164296678686784,0.19296016810879207,0.19014282955820563,0,0,0,0,0,0.3275106205577262,0.1677434149884084,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fans and pumps,4,0,0,0.3267663327983083,0.1805498319560887,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2958762376874453,0.19263152744920717,0,0,0,0,0.004176070108950592,0,0
fans and pumps,5,0,0.338569766881746,0,0,0,0,0,0,0,0.0726315013766929,0.06289205470362644,0,0.11246953328474471,0.2341457438527396,0.1768110705469837,0.0024803293534666963,0,0,0,0,0,0,0,0,0,0
fans and pumps,6,0,0,0,0,0,0.07991386222037442,0,0,0,0,0.0197427638290852,0,0,0,0.288280418536346,0.6120629554141944,0,0,0,0,0,0,0,0,0,0
fans and pumps,7,0.5995082786047626,0,0,0,0,0.18008158985404402,0,0,0,0,0,0,0,0,0,0,0.20022425705660252,0,0,0.02018587448459082,0,0,0,0,0,0
fans and pumps,8,0,0,0.000405841966805298,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01050751104958712,0,0.0014283974729501928,0.49598539613372533,0,0,0.04096563816086645,0.1681213287142862,0.28258588650177924,0
fans and pumps,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006415741031686938,0.2886331386598935,0.48099623029492816,0.22395489001349128,0,0,0
