Technology,End use,CDIV,TRE,FRCC,MISW,MISC,MISE,MISS,ISNE,NYCW,NYUP,PJME,PJMW,PJMC,PJMD,SRCA,SRSE,SRCE,SPPS,SPPC,SPPN,SRSG,CANO,CASO,NWPP,RMRG,BASN,AK_HI
chiller,cooling,7,0.683553896,0.0,0.0,0.0,0.0,0.13671303,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155481682,0.0,0.0,0.024251392,0.0,0.0,0.0,0.0,0.0,0.0
chiller,cooling,8,0.0,0.0,6.17e-05,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009797597,0.0,0.002141736,0.316481972,0.0,0.0,0.041692392,0.288715657,0.341108898,0.0
chiller,cooling,9,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000520858,0.303410788,0.442276506,0.253791848,0.0,0.0,0.0
ASHP,cooling,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASHP,cooling,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.285857153,0.169539884,0.493345953,0.051257009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASHP,cooling,3,0.0,0.0,0.101523194,0.173161902,0.067170086,0.0,0,0.0,0.0,0.0,0.403919711,0.254225107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASHP,cooling,4,0.0,0.0,0.319208318,0.215415304,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.249112867,0.214182242,0.0,0.0,0.0,0.0,0.00208127,0.0,0.0
ASHP,cooling,5,0.0,0.461508938,0.0,0.0,0.0,0.0,0,0.0,0.0,0.043967933,0.044502662,0.0,0.084364767,0.230883803,0.132537444,0.002234453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASHP,cooling,6,0.0,0.0,0.0,0.0,0.0,0.064068807,0,0.0,0.0,0.0,0.015624533,0.0,0.0,0.0,0.338174322,0.582132338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASHP,cooling,7,0.667360479,0.0,0.0,0.0,0.0,0.180307796,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143556916,0.0,0.0,0.008774809,0.0,0.0,0.0,0.0,0.0,0.0
ASHP,cooling,8,0.0,0.0,0.000110575,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003511224,0.0,0.0,0.557341685,0.0,0.0,0.026282684,0.167641012,0.245112821,0.0
ASHP,cooling,9,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000960845,0.184089339,0.244881043,0.570068774,0.0,0.0,0.0
comm_GSHP-cool,cooling,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_GSHP-cool,cooling,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.647378075,0.232405709,0.105899424,0.014316791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_GSHP-cool,cooling,3,0.0,0.0,0.173297437,0.226219185,0.050600856,0.0,0,0.0,0.0,0.0,0.400752146,0.149130376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_GSHP-cool,cooling,4,0.0,0.0,0.250684598,0.210180472,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216458357,0.316293738,0.0,0.0,0.0,0.0,0.006382835,0.0,0.0
comm_GSHP-cool,cooling,5,0.0,0.428137698,0.0,0.0,0.0,0.0,0,0.0,0.0,0.087128527,0.017315439,0.0,0.08905991,0.294751817,0.083606609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_GSHP-cool,cooling,6,0.0,0.0,0.0,0.0,0.0,0.058703118,0,0.0,0.0,0.0,0.028944975,0.0,0.0,0.0,0.344121926,0.568229981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_GSHP-cool,cooling,7,0.720515121,0.0,0.0,0.0,0.0,0.133439391,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.146045488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_GSHP-cool,cooling,8,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.623256071,0.0,0.0,0.05748304,0.311416888,0.007844001,0.0
comm_GSHP-cool,cooling,9,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
electric_res-heat,heating,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
electric_res-heat,heating,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.278098963,0.127187311,0.527754643,0.066959083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
electric_res-heat,heating,3,0.0,0.0,0.11605953,0.190318634,0.102117746,0.0,0,0.0,0.0,0.0,0.383443684,0.208060406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
electric_res-heat,heating,4,0.0,0.0,0.289073534,0.229673219,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.317693641,0.16275369,0.0,0.0,0.0,0.0,0.000805916,0.0,0.0
electric_res-heat,heating,5,0.0,0.455730802,0.0,0.0,0.0,0.0,0,0.0,0.0,0.045372636,0.042974144,0.0,0.108145099,0.219761191,0.126294028,0.0017221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
electric_res-heat,heating,6,0.0,0.0,0.0,0.0,0.0,0.056309798,0,0.0,0.0,0.0,0.016812637,0.0,0.0,0.0,0.285198129,0.641679436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
electric_res-heat,heating,7,0.731348069,0.0,0.0,0.0,0.0,0.146012763,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118387976,0.0,0.0,0.004251192,0.0,0.0,0.0,0.0,0.0,0.0
electric_res-heat,heating,8,0.0,0.0,0.000232759,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009847874,0.0,4.61e-05,0.503940975,0.0,0.0,0.031450159,0.201212865,0.253269296,0.0
electric_res-heat,heating,9,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001916071,0.287825765,0.412305415,0.297952749,0.0,0.0,0.0
elec_boiler,heating,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
elec_boiler,heating,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.130361899,0.141832086,0.649247762,0.078558253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
elec_boiler,heating,3,0.0,0.0,0.104403588,0.273149205,0.06333316,0.0,0,0.0,0.0,0.0,0.461976626,0.097137421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
elec_boiler,heating,4,0.0,0.0,0.319403926,0.206806836,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.334987925,0.137529128,0.0,0.0,0.0,0.0,0.001272185,0.0,0.0
elec_boiler,heating,5,0.0,0.490425264,0.0,0.0,0.0,0.0,0,0.0,0.0,0.049708691,0.040027729,0.0,0.102315711,0.196907121,0.118999082,0.001616403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
elec_boiler,heating,6,0.0,0.0,0.0,0.0,0.0,0.060276721,0,0.0,0.0,0.0,0.016247193,0.0,0.0,0.0,0.285805987,0.6376701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
elec_boiler,heating,7,0.735980092,0.0,0.0,0.0,0.0,0.154837233,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104458173,0.0,0.0,0.004724503,0.0,0.0,0.0,0.0,0.0,0.0
elec_boiler,heating,8,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005376487,0.0,0.00097105,0.493046763,0.0,0.0,0.040443971,0.177747501,0.282414228,0.0
elec_boiler,heating,9,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002241867,0.254820738,0.371466983,0.371470411,0.0,0.0,0.0
rooftop_ASHP-heat,heating,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rooftop_ASHP-heat,heating,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.285857153,0.169539884,0.493345953,0.051257009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rooftop_ASHP-heat,heating,3,0.0,0.0,0.101523194,0.173161902,0.067170086,0.0,0,0.0,0.0,0.0,0.403919711,0.254225107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rooftop_ASHP-heat,heating,4,0.0,0.0,0.319208318,0.215415304,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.249112867,0.214182242,0.0,0.0,0.0,0.0,0.00208127,0.0,0.0
rooftop_ASHP-heat,heating,5,0.0,0.453290295,0.0,0.0,0.0,0.0,0,0.0,0.0,0.044638987,0.045181878,0.0,0.085652372,0.234407634,0.134560278,0.002268556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rooftop_ASHP-heat,heating,6,0.0,0.0,0.0,0.0,0.0,0.064068807,0,0.0,0.0,0.0,0.015624533,0.0,0.0,0.0,0.338174322,0.582132338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rooftop_ASHP-heat,heating,7,0.667360479,0.0,0.0,0.0,0.0,0.180307796,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143556916,0.0,0.0,0.008774809,0.0,0.0,0.0,0.0,0.0,0.0
rooftop_ASHP-heat,heating,8,0.0,0.0,0.000110601,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00351207,0.0,0.0,0.557235034,0.0,0.0,0.026289017,0.167681402,0.245171877,0.0
rooftop_ASHP-heat,heating,9,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001293994,0.255738163,0.396020783,0.346947059,0.0,0.0,0.0
comm_GSHP-heat,heating,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_GSHP-heat,heating,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.647378075,0.232405709,0.105899424,0.014316791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_GSHP-heat,heating,3,0.0,0.0,0.173297437,0.226219185,0.050600856,0.0,0,0.0,0.0,0.0,0.400752146,0.149130376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_GSHP-heat,heating,4,0.0,0.0,0.250684598,0.210180472,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216458357,0.316293738,0.0,0.0,0.0,0.0,0.006382835,0.0,0.0
comm_GSHP-heat,heating,5,0.0,0.428137698,0.0,0.0,0.0,0.0,0,0.0,0.0,0.087128527,0.017315439,0.0,0.08905991,0.294751817,0.083606609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_GSHP-heat,heating,6,0.0,0.0,0.0,0.0,0.0,0.058703118,0,0.0,0.0,0.0,0.028944975,0.0,0.0,0.0,0.344121926,0.568229981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_GSHP-heat,heating,7,0.720515121,0.0,0.0,0.0,0.0,0.133439391,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.146045488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_GSHP-heat,heating,8,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.623256071,0.0,0.0,0.05748304,0.311416888,0.007844001,0.0
comm_GSHP-heat,heating,9,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
all,water heating,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,water heating,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.307899543,0.158836251,0.457976478,0.075287728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,water heating,3,0.0,0.0,0.122783709,0.155497083,0.170921449,0.0,0,0.0,0.0,0.0,0.315224018,0.235573741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,water heating,4,0.0,0.0,0.372439848,0.174071906,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266002744,0.186398828,0.0,0.0,0.0,0.0,0.001086674,0.0,0.0
all,water heating,5,0.0,0.339634514,0.0,0.0,0.0,0.0,0,0.0,0.0,0.077819756,0.065687319,0.0,0.145103994,0.211652826,0.158361222,0.001740368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,water heating,6,0.0,0.0,0.0,0.0,0.0,0.086013066,0,0.0,0.0,0.0,0.022174096,0.0,0.0,0.0,0.255094437,0.636718401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,water heating,7,0.652336887,0.0,0.0,0.0,0.0,0.165231655,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.161868869,0.0,0.0,0.020562589,0.0,0.0,0.0,0.0,0.0,0.0
all,water heating,8,0.0,0.0,0.000126552,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010763467,0.0,0.00147698,0.340077965,0.0,0.0,0.038226924,0.265233728,0.344094385,0.0
all,water heating,9,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001556848,0.301899006,0.480126306,0.171387733,0.0,0.0,0.045030107
all,fans and pumps,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,fans and pumps,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.271126906,0.16441805,0.487139603,0.07731544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,fans and pumps,3,0.0,0.0,0.118090864,0.148826859,0.176365229,0.0,0,0.0,0.0,0.0,0.329280985,0.227436064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,fans and pumps,4,0.0,0.0,0.37107603,0.16285525,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.313653169,0.151454225,0.0,0.0,0.0,0.0,0.000961326,0.0,0.0
all,fans and pumps,5,0.0,0.302241543,0.0,0.0,0.0,0.0,0,0.0,0.0,0.084214128,0.063556378,0.0,0.135867011,0.229546002,0.183315745,0.001259192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,fans and pumps,6,0.0,0.0,0.0,0.0,0.0,0.084187111,0,0.0,0.0,0.0,0.018147364,0.0,0.0,0.0,0.241532683,0.656132843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,fans and pumps,7,0.659530048,0.0,0.0,0.0,0.0,0.148109274,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170005397,0.0,0.0,0.022355281,0.0,0.0,0.0,0.0,0.0,0.0
all,fans and pumps,8,0.0,0.0,0.000117465,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006836622,0.0,0.001020698,0.326028499,0.0,0.0,0.035636134,0.270751034,0.359609548,0.0
all,fans and pumps,9,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001318477,0.275838159,0.41703878,0.258213571,0.0,0.0,0.047591012
all,lighting,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,lighting,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.270263749,0.164050403,0.488502177,0.077183671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,lighting,3,0.0,0.0,0.118139271,0.148960711,0.176144045,0.0,0,0.0,0.0,0.0,0.329472869,0.227283104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,lighting,4,0.0,0.0,0.371136605,0.162770593,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.313731751,0.15140143,0.0,0.0,0.0,0.0,0.000959622,0.0,0.0
all,lighting,5,0.0,0.302304509,0.0,0.0,0.0,0.0,0,0.0,0.0,0.084206529,0.063550643,0.0,0.135854751,0.229525287,0.183299203,0.001259079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,lighting,6,0.0,0.0,0.0,0.0,0.0,0.084140208,0,0.0,0.0,0.0,0.018137253,0.0,0.0,0.0,0.241620522,0.656102016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,lighting,7,0.659530048,0.0,0.0,0.0,0.0,0.148109274,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170005397,0.0,0.0,0.022355281,0.0,0.0,0.0,0.0,0.0,0.0
all,lighting,8,0.0,0.0,0.000117393,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006832476,0.0,0.001020079,0.326286713,0.0,0.0,0.035614522,0.270592702,0.359536115,0.0
all,lighting,9,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001303736,0.284650252,0.449434694,0.223382614,0.0,0.0,0.041228704
all,refrigeration,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,refrigeration,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.314973186,0.158768012,0.447557992,0.07870081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,refrigeration,3,0.0,0.0,0.124662593,0.163554024,0.190086963,0.0,0,0.0,0.0,0.0,0.297587026,0.224109395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
